#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
POLR2K	TAF3	1852637	1852303	9606.ENSP00000342889	9606.ENSP00000340271	0	0	0	0	0.055	0	0.900	0	0.901
POLR2F	TAF1	1860435	1846471	9606.ENSP00000403852	9606.ENSP00000276072	0	0	0	0	0.053	0	0.900	0	0.901
TAF3	POLR2D	1852303	1846274	9606.ENSP00000340271	9606.ENSP00000272645	0	0	0	0	0.057	0	0.900	0	0.901
POLR2H	TAF1	1847696	1846471	9606.ENSP00000296223	9606.ENSP00000276072	0	0	0	0	0.053	0	0.900	0	0.901
POLR2K	TAF4	1852637	1844180	9606.ENSP00000342889	9606.ENSP00000252996	0	0	0	0	0	0	0.900	0	0.900
VPS37A	VPS37B	1850062	1845927	9606.ENSP00000318629	9606.ENSP00000267202	0	0	0	0.704	0.049	0	0.900	0	0.900
TAF6	POLR2K	1860193	1852637	9606.ENSP00000399982	9606.ENSP00000342889	0	0	0	0	0	0	0.900	0	0.900
FXN	HSPD1	1856650	1852284	9606.ENSP00000366482	9606.ENSP00000340019	0	0	0	0	0	0	0.900	0	0.900
TAF2	POLR2D	1856824	1846274	9606.ENSP00000367406	9606.ENSP00000272645	0	0	0	0	0	0	0.900	0	0.900
TAF2	POLR2H	1856824	1847696	9606.ENSP00000367406	9606.ENSP00000296223	0	0	0	0	0.050	0	0.900	0	0.900
TAF3	POLR2G	1852303	1848338	9606.ENSP00000340271	9606.ENSP00000301788	0	0	0	0	0	0	0.900	0	0.900
ENTPD1	POLR2D	1855432	1846274	9606.ENSP00000360250	9606.ENSP00000272645	0	0	0	0	0	0	0.900	0	0.900
TAF1L	GTF2H5	1861354	1861133	9606.ENSP00000418379	9606.ENSP00000415032	0	0	0	0	0	0	0.900	0	0.900
GTF2H5	TAF4	1861133	1844180	9606.ENSP00000415032	9606.ENSP00000252996	0	0	0	0	0	0	0.900	0	0.900
HSPD1	TAF12	1852284	1845448	9606.ENSP00000340019	9606.ENSP00000263974	0	0	0	0	0	0	0.900	0	0.900
GTF2H5	TAF12	1861133	1845448	9606.ENSP00000415032	9606.ENSP00000263974	0	0	0	0	0	0	0.900	0	0.900
POLR2G	TAF4	1848338	1844180	9606.ENSP00000301788	9606.ENSP00000252996	0	0	0	0	0	0	0.900	0	0.900
POLR2K	TAF12	1852637	1845448	9606.ENSP00000342889	9606.ENSP00000263974	0	0	0	0	0	0	0.900	0	0.900
TAF5	POLR2H	1855115	1847696	9606.ENSP00000358854	9606.ENSP00000296223	0	0	0	0	0.050	0	0.900	0	0.900
POLR1E	ENTPD1	1856755	1855432	9606.ENSP00000367029	9606.ENSP00000360250	0	0	0	0	0	0	0.900	0	0.900
GTF2H5	TAF2	1861133	1856824	9606.ENSP00000415032	9606.ENSP00000367406	0	0	0	0	0	0	0.900	0	0.900
TAF4	POLR2E	1844180	1842493	9606.ENSP00000252996	9606.ENSP00000215587	0	0	0	0	0	0	0.900	0	0.900
TUBA3E	TUBA1C	1850028	1848245	9606.ENSP00000318197	9606.ENSP00000301072	0	0	0	0.989	0	0	0.900	0	0.900
POLR2K	TAF1	1852637	1846471	9606.ENSP00000342889	9606.ENSP00000276072	0	0	0	0	0	0	0.900	0	0.900
TAF5	POLR2K	1855115	1852637	9606.ENSP00000358854	9606.ENSP00000342889	0	0	0	0	0	0	0.900	0	0.900
POLR2F	TAF2	1860435	1856824	9606.ENSP00000403852	9606.ENSP00000367406	0	0	0	0	0.049	0	0.900	0	0.900
POLR2F	ENTPD1	1860435	1855432	9606.ENSP00000403852	9606.ENSP00000360250	0	0	0	0	0	0	0.900	0	0.900
ENTPD1	POLR2K	1855432	1852637	9606.ENSP00000360250	9606.ENSP00000342889	0	0	0	0	0	0	0.900	0	0.900
ENTPD1	POLR2J	1855432	1847371	9606.ENSP00000360250	9606.ENSP00000292614	0	0	0	0	0	0	0.900	0	0.900
TAF8	POLR2K	1855796	1852637	9606.ENSP00000362068	9606.ENSP00000342889	0	0	0	0	0	0	0.900	0	0.900
KIF1A	KIF1C	1850482	1850285	9606.ENSP00000322791	9606.ENSP00000320821	0	0	0	0.942	0	0	0.900	0	0.900
TAF3	POLR2L	1852303	1850615	9606.ENSP00000340271	9606.ENSP00000324124	0	0	0	0	0	0	0.900	0	0.900
GTF2H4	TWISTNB	1844735	1842926	9606.ENSP00000259895	9606.ENSP00000222567	0	0	0	0	0.047	0	0.900	0	0.900
PPP2R2C	PPP2R2A	1851807	1850707	9606.ENSP00000335083	9606.ENSP00000325074	0	0	0	0.985	0	0	0.900	0	0.900
TAF8	POLR2H	1855796	1847696	9606.ENSP00000362068	9606.ENSP00000296223	0	0	0	0	0	0	0.900	0	0.900
GTF2B	TAF3	1855275	1852303	9606.ENSP00000359531	9606.ENSP00000340271	0	0	0	0	0	0	0.900	0	0.900
TAF4	POLR2I	1844180	1842866	9606.ENSP00000252996	9606.ENSP00000221859	0	0	0	0	0.046	0	0.900	0	0.900
TUBB6	TUBB2B	1850072	1844727	9606.ENSP00000318697	9606.ENSP00000259818	0	0	0	0.987	0.042	0	0.900	0	0.900
CRCP	TBP	1858291	1843249	9606.ENSP00000378736	9606.ENSP00000230354	0	0	0	0	0.049	0	0.900	0	0.900
TAF8	POLR2L	1855796	1850615	9606.ENSP00000362068	9606.ENSP00000324124	0	0	0	0	0	0	0.900	0	0.900
HSPD1	TAF10	1852284	1848061	9606.ENSP00000340019	9606.ENSP00000299424	0	0	0	0	0	0	0.900	0	0.900
POLR2F	TAF4	1860435	1844180	9606.ENSP00000403852	9606.ENSP00000252996	0	0	0	0	0	0	0.900	0	0.900
ENTPD1	NT5C2	1855432	1852221	9606.ENSP00000360250	9606.ENSP00000339479	0	0	0	0	0	0	0.900	0	0.900
TAF2	POLR2L	1856824	1850615	9606.ENSP00000367406	9606.ENSP00000324124	0	0	0	0	0	0	0.900	0	0.900
POLR2H	TAF4	1847696	1844180	9606.ENSP00000296223	9606.ENSP00000252996	0	0	0	0	0.047	0	0.900	0	0.900
TAF6	TAF6L	1860193	1847468	9606.ENSP00000399982	9606.ENSP00000294168	0	0	0	0.673	0	0	0.900	0	0.900
TAF3	POLR2H	1852303	1847696	9606.ENSP00000340271	9606.ENSP00000296223	0	0	0	0	0	0	0.900	0	0.900
ENTPD1	POLR2L	1855432	1850615	9606.ENSP00000360250	9606.ENSP00000324124	0	0	0	0	0	0	0.900	0	0.900
TAF3	POLR2I	1852303	1842866	9606.ENSP00000340271	9606.ENSP00000221859	0	0	0	0	0	0	0.900	0	0.900
ENTPD1	TWISTNB	1855432	1842926	9606.ENSP00000360250	9606.ENSP00000222567	0	0	0	0	0	0	0.900	0	0.900
TUBB6	TUBB4A	1850072	1845475	9606.ENSP00000318697	9606.ENSP00000264071	0	0	0	0.987	0.042	0	0.900	0	0.900
TAF6	POLR2G	1860193	1848338	9606.ENSP00000399982	9606.ENSP00000301788	0	0	0	0	0.050	0	0.900	0	0.900
TUBB4B	TUBB4A	1852441	1845475	9606.ENSP00000341289	9606.ENSP00000264071	0	0	0	0.989	0	0	0.900	0	0.900
TAF6	POLR2J	1860193	1847371	9606.ENSP00000399982	9606.ENSP00000292614	0	0	0	0	0.047	0	0.900	0	0.900
TUBA3E	TUBA1A	1850028	1848244	9606.ENSP00000318197	9606.ENSP00000301071	0	0	0	0.989	0	0	0.900	0	0.900
GTF2H5	SUPT5H	1861133	1860450	9606.ENSP00000415032	9606.ENSP00000404029	0	0	0	0	0	0	0.900	0	0.900
TAF5	POLR2J	1855115	1847371	9606.ENSP00000358854	9606.ENSP00000292614	0	0	0	0	0	0	0.900	0	0.900
TUBA1B	TUBA3E	1851928	1850028	9606.ENSP00000336799	9606.ENSP00000318197	0	0	0	0.989	0	0	0.900	0	0.900
TAF2	POLR2J	1856824	1847371	9606.ENSP00000367406	9606.ENSP00000292614	0	0	0	0	0	0	0.900	0	0.900
GTF2H5	TWISTNB	1861133	1842926	9606.ENSP00000415032	9606.ENSP00000222567	0	0	0	0	0	0	0.900	0	0.900
POLR2F	TAF12	1860435	1845448	9606.ENSP00000403852	9606.ENSP00000263974	0	0	0	0	0.050	0	0.900	0	0.900
TAF1L	POLR2K	1861354	1852637	9606.ENSP00000418379	9606.ENSP00000342889	0	0	0	0	0	0	0.900	0	0.900
POLR2F	TAF3	1860435	1852303	9606.ENSP00000403852	9606.ENSP00000340271	0	0	0	0	0	0	0.900	0	0.900
GTF2H5	TAF5	1861133	1855115	9606.ENSP00000415032	9606.ENSP00000358854	0	0	0	0	0	0	0.900	0	0.900
TUBB4B	TUBB2B	1852441	1844727	9606.ENSP00000341289	9606.ENSP00000259818	0	0	0	0.989	0	0	0.900	0	0.900
POLR1C	ENTPD1	1855670	1855432	9606.ENSP00000361465	9606.ENSP00000360250	0	0	0	0	0	0	0.900	0	0.900
TUBB4A	TUBB2B	1845475	1844727	9606.ENSP00000264071	9606.ENSP00000259818	0	0	0	0.989	0	0	0.900	0	0.900
ENTPD1	POLR2E	1855432	1842493	9606.ENSP00000360250	9606.ENSP00000215587	0	0	0	0	0	0	0.900	0	0.900
TUBA3E	TUBA4A	1850028	1843912	9606.ENSP00000318197	9606.ENSP00000248437	0	0	0	0.988	0	0	0.900	0	0.900
ENTPD1	POLR2C	1855432	1842734	9606.ENSP00000360250	9606.ENSP00000219252	0	0	0	0	0	0	0.900	0	0.900
TAF11	TAF3	1854176	1852303	9606.ENSP00000354633	9606.ENSP00000340271	0	0	0	0	0.047	0	0.900	0	0.900
TUBB2A	TUBB4A	1857206	1845475	9606.ENSP00000369703	9606.ENSP00000264071	0	0	0	0.989	0	0	0.900	0	0.900
POLR1E	GTF2H4	1856755	1844735	9606.ENSP00000367029	9606.ENSP00000259895	0	0	0	0	0	0	0.900	0	0.900
TAF6	POLR2L	1860193	1850615	9606.ENSP00000399982	9606.ENSP00000324124	0	0	0	0	0	0	0.900	0	0.900
TAF6	POLR2H	1860193	1847696	9606.ENSP00000399982	9606.ENSP00000296223	0	0	0	0	0	0	0.900	0	0.900
POLR2D	TAF4	1846274	1844180	9606.ENSP00000272645	9606.ENSP00000252996	0	0	0	0	0	0	0.900	0	0.900
TAF2	POLR2G	1856824	1848338	9606.ENSP00000367406	9606.ENSP00000301788	0	0	0	0	0.047	0	0.900	0	0.900
GTF2H5	TAF1	1861133	1846471	9606.ENSP00000415032	9606.ENSP00000276072	0	0	0	0	0	0	0.900	0	0.900
ENTPD1	POLR3D	1855432	1848489	9606.ENSP00000360250	9606.ENSP00000303088	0	0	0	0	0	0	0.900	0	0.900
GTF2H5	TAF3	1861133	1852303	9606.ENSP00000415032	9606.ENSP00000340271	0	0	0	0	0	0	0.900	0	0.900
POLR1E	TBP	1856755	1843249	9606.ENSP00000367029	9606.ENSP00000230354	0	0	0	0	0	0	0.900	0	0.900
TAF13	GTF2H4	1854288	1844735	9606.ENSP00000355051	9606.ENSP00000259895	0	0	0	0	0.047	0.042	0.900	0	0.900
GTF2H5	TAF6	1861133	1860193	9606.ENSP00000415032	9606.ENSP00000399982	0	0	0	0	0	0	0.900	0	0.900
ENTPD1	POLR2G	1855432	1848338	9606.ENSP00000360250	9606.ENSP00000301788	0	0	0	0	0.050	0	0.900	0	0.900
ENTPD1	POLR2H	1855432	1847696	9606.ENSP00000360250	9606.ENSP00000296223	0	0	0	0	0	0	0.900	0	0.900
POLR2L	TAF4	1850615	1844180	9606.ENSP00000324124	9606.ENSP00000252996	0	0	0	0	0	0	0.900	0	0.900
TAF13	POLR2A	1854288	1849743	9606.ENSP00000355051	9606.ENSP00000314949	0	0	0	0	0	0	0.900	0	0.900
EPRS	POLR1B	1854472	1845333	9606.ENSP00000355890	9606.ENSP00000263331	0	0	0	0	0.762	0.563	0	0	0.891
PPP2R2D	PPP2R2A	1860192	1850707	9606.ENSP00000399970	9606.ENSP00000325074	0	0	0	0.988	0.074	0.608	0.720	0	0.889
TAF11	TAF6L	1854176	1847468	9606.ENSP00000354633	9606.ENSP00000294168	0	0	0	0	0.053	0.884	0	0	0.885
IARS	NARS	1856347	1844470	9606.ENSP00000364794	9606.ENSP00000256854	0	0	0	0	0.403	0.805	0	0	0.879
LARS	NARS	1858198	1844470	9606.ENSP00000377954	9606.ENSP00000256854	0	0	0	0	0.395	0.807	0	0	0.878
HSPA9	HSPE1	1847834	1843372	9606.ENSP00000297185	9606.ENSP00000233893	0	0	0	0	0.428	0.777	0	0	0.867
NARS	RARS	1844470	1843297	9606.ENSP00000256854	9606.ENSP00000231572	0	0	0	0	0.319	0.806	0	0	0.862
KIF5A	TUBB2B	1860749	1844727	9606.ENSP00000408979	9606.ENSP00000259818	0	0	0	0	0.073	0.852	0	0	0.857
ATXN7	TAF1	1858626	1846471	9606.ENSP00000381590	9606.ENSP00000276072	0	0	0	0	0.221	0.822	0	0	0.855
KIF1A	TUBB2B	1850482	1844727	9606.ENSP00000322791	9606.ENSP00000259818	0	0	0	0	0.053	0.852	0	0	0.854
EPRS	MARS2	1854472	1846779	9606.ENSP00000355890	9606.ENSP00000282276	0	0	0	0	0.464	0.738	0	0	0.853
KARS	NARS	1850738	1844470	9606.ENSP00000325448	9606.ENSP00000256854	0	0	0	0	0.363	0.774	0	0	0.849
POLR1C	POLR2D	1855670	1846274	9606.ENSP00000361465	9606.ENSP00000272645	0	0	0	0	0.121	0.832	0	0	0.846
POLR3H	POLR2D	1853162	1846274	9606.ENSP00000347345	9606.ENSP00000272645	0	0	0	0	0.119	0.832	0	0	0.845
GTF2F1	YEATS4	1858200	1843878	9606.ENSP00000377969	9606.ENSP00000247843	0	0	0	0	0.051	0.842	0	0	0.843
CRCP	POLR2G	1858291	1848338	9606.ENSP00000378736	9606.ENSP00000301788	0	0	0	0	0.100	0.833	0	0	0.843
GTF2F1	POLR1C	1858200	1855670	9606.ENSP00000377969	9606.ENSP00000361465	0	0	0	0	0.052	0.835	0	0	0.836
TAF13	YEATS4	1854288	1843878	9606.ENSP00000355051	9606.ENSP00000247843	0	0	0	0	0.094	0.824	0	0	0.833
POLR1C	GTF2F2	1855670	1852373	9606.ENSP00000361465	9606.ENSP00000340823	0	0	0	0	0.055	0.830	0	0	0.832
POLR1A	POLR2C	1845426	1842734	9606.ENSP00000263857	9606.ENSP00000219252	0	0	0	0	0.381	0.733	0	0	0.827
POLR1C	POLR2A	1855670	1849743	9606.ENSP00000361465	9606.ENSP00000314949	0	0	0	0	0.381	0.733	0	0	0.827
TAF1L	ATXN7	1861354	1858626	9606.ENSP00000418379	9606.ENSP00000381590	0	0	0	0	0.053	0.822	0	0	0.824
POLR3A	GTF2F2	1855667	1852373	9606.ENSP00000361446	9606.ENSP00000340823	0	0	0	0	0.053	0.819	0	0	0.821
GTF2F1	POLR3A	1858200	1855667	9606.ENSP00000377969	9606.ENSP00000361446	0	0	0	0	0.055	0.819	0	0	0.821
POLR1E	POLR2C	1856755	1842734	9606.ENSP00000367029	9606.ENSP00000219252	0	0	0	0	0.464	0.671	0	0	0.816
GTF2F1	POLR3H	1858200	1853162	9606.ENSP00000377969	9606.ENSP00000347345	0	0	0	0	0	0.811	0	0	0.811
MARS2	MARS	1846779	1845042	9606.ENSP00000282276	9606.ENSP00000262027	0	0	0	0.659	0.073	0	0.800	0	0.806
POLR2D	POLR1A	1846274	1845426	9606.ENSP00000272645	9606.ENSP00000263857	0	0	0	0	0.063	0.800	0	0	0.804
POLR2D	POLR1B	1846274	1845333	9606.ENSP00000272645	9606.ENSP00000263331	0	0	0	0	0.048	0.803	0	0	0.804
POLR2D	POLR3B	1846274	1843139	9606.ENSP00000272645	9606.ENSP00000228347	0	0	0	0	0.048	0.803	0	0	0.804
EPRS	GAD1	1854472	1853649	9606.ENSP00000355890	9606.ENSP00000350928	0	0	0	0	0.054	0	0.800	0	0.802
ALDH18A1	GAD1	1855437	1853649	9606.ENSP00000360268	9606.ENSP00000350928	0	0	0	0	0.054	0	0.800	0	0.802
POLR3H	GTF2H4	1853162	1844735	9606.ENSP00000347345	9606.ENSP00000259895	0	0	0	0	0.055	0.799	0	0	0.801
PPP2R2B	PPP2R2A	1851897	1850707	9606.ENSP00000336591	9606.ENSP00000325074	0	0	0	0.987	0	0	0.800	0	0.800
POLR3A	POLR1A	1855667	1845426	9606.ENSP00000361446	9606.ENSP00000263857	0	0	0	0.711	0.149	0.774	0	0	0.799
TAF12	YEATS4	1845448	1843878	9606.ENSP00000263974	9606.ENSP00000247843	0	0	0	0	0.055	0.795	0	0	0.797
POLR1C	POLR2G	1855670	1848338	9606.ENSP00000361465	9606.ENSP00000301788	0	0	0	0	0.118	0.773	0	0	0.791
POLR3H	POLR2C	1853162	1842734	9606.ENSP00000347345	9606.ENSP00000219252	0	0	0	0	0.118	0.773	0	0	0.791
TWISTNB	POLR2C	1842926	1842734	9606.ENSP00000222567	9606.ENSP00000219252	0	0	0	0	0.390	0.671	0	0	0.790
TAF5	YEATS4	1855115	1843878	9606.ENSP00000358854	9606.ENSP00000247843	0	0	0	0	0.109	0.773	0	0	0.789
AIMP1	MARS2	1858222	1846779	9606.ENSP00000378191	9606.ENSP00000282276	0	0	0	0	0.118	0.769	0	0	0.787
SUPT5H	POLR3B	1860450	1843139	9606.ENSP00000404029	9606.ENSP00000228347	0	0	0	0	0.464	0.614	0	0	0.784
SUPT5H	POLR1B	1860450	1845333	9606.ENSP00000404029	9606.ENSP00000263331	0	0	0	0	0.464	0.614	0	0	0.784
WDR20	USP1	1860578	1852710	9606.ENSP00000406084	9606.ENSP00000343526	0	0	0	0	0.132	0.762	0	0	0.784
PPP2R2C	CCT5	1851807	1846664	9606.ENSP00000335083	9606.ENSP00000280326	0	0	0	0	0.060	0.779	0	0	0.783
PPP2R2C	CCT3	1851807	1847605	9606.ENSP00000335083	9606.ENSP00000295688	0	0	0	0	0.054	0.777	0	0	0.780
PPP2R2C	CCT2	1851807	1848044	9606.ENSP00000335083	9606.ENSP00000299300	0	0	0	0	0.056	0.777	0	0	0.780
POLR3C	POLR1B	1851737	1845333	9606.ENSP00000334564	9606.ENSP00000263331	0	0	0	0	0.546	0.537	0	0	0.780
PPP2R2C	CCT7	1851807	1844568	9606.ENSP00000335083	9606.ENSP00000258091	0	0	0	0	0.050	0.777	0	0	0.779
CCT4	PPP2R2C	1858199	1851807	9606.ENSP00000377958	9606.ENSP00000335083	0	0	0	0	0.050	0.777	0	0	0.779
PPP2R2C	TCP1	1851807	1849952	9606.ENSP00000335083	9606.ENSP00000317334	0	0	0	0	0.050	0.777	0	0	0.779
TAF5L	YEATS4	1844584	1843878	9606.ENSP00000258281	9606.ENSP00000247843	0	0	0	0	0.064	0.773	0	0	0.778
PPP2R2C	CCT6A	1851807	1846449	9606.ENSP00000335083	9606.ENSP00000275603	0	0	0	0	0	0.777	0	0	0.778
TUBB2A	TUBB	1857206	1852162	9606.ENSP00000369703	9606.ENSP00000339001	0	0	0	0.988	0.062	0.774	0	0	0.778
TUBB4B	POLR2B	1852441	1849572	9606.ENSP00000341289	9606.ENSP00000312735	0	0	0	0	0.055	0.774	0	0	0.777
TSG101	TFG	1844091	1843580	9606.ENSP00000251968	9606.ENSP00000240851	0	0	0	0	0	0.774	0	0	0.774
PPP2R2C	CCT8	1851807	1847035	9606.ENSP00000335083	9606.ENSP00000286788	0	0	0	0	0	0.774	0	0	0.774
POLR1C	POLR2J	1855670	1847371	9606.ENSP00000361465	9606.ENSP00000292614	0	0	0	0	0.233	0.717	0	0	0.774
HSPD1	CCT8	1852284	1847035	9606.ENSP00000340019	9606.ENSP00000286788	0	0	0	0	0.516	0.549	0	0	0.772
EPRS	TCP1	1854472	1849952	9606.ENSP00000355890	9606.ENSP00000317334	0	0	0	0	0.508	0.544	0	0	0.766
POLR1D	POLR2D	1848409	1846274	9606.ENSP00000302478	9606.ENSP00000272645	0	0	0	0	0.100	0.746	0	0	0.761
TAF3	YEATS4	1852303	1843878	9606.ENSP00000340271	9606.ENSP00000247843	0	0	0	0	0.049	0.755	0	0	0.757
GRPEL1	HSPE1	1845652	1843372	9606.ENSP00000264954	9606.ENSP00000233893	0	0	0	0	0.749	0.062	0	0	0.754
TAF3	TAF5L	1852303	1844584	9606.ENSP00000340271	9606.ENSP00000258281	0	0	0	0	0.061	0.747	0	0	0.752
TAF8	TAF6L	1855796	1847468	9606.ENSP00000362068	9606.ENSP00000294168	0	0	0	0	0	0.744	0	0	0.744
GTF2H5	POLR3H	1861133	1853162	9606.ENSP00000415032	9606.ENSP00000347345	0	0	0	0	0.053	0.740	0	0	0.743
POLR3H	POLR1A	1853162	1845426	9606.ENSP00000347345	9606.ENSP00000263857	0	0	0	0	0.101	0.726	0	0	0.743
POLR3H	GTF2F2	1853162	1852373	9606.ENSP00000347345	9606.ENSP00000340823	0	0	0	0	0.057	0.737	0	0	0.741
EPRS	POLR1A	1854472	1845426	9606.ENSP00000355890	9606.ENSP00000263857	0	0	0	0	0.741	0	0	0	0.741
POLR2G	POLR1B	1848338	1845333	9606.ENSP00000301788	9606.ENSP00000263331	0	0	0	0	0.092	0.726	0	0	0.740
POLR3H	POLR1B	1853162	1845333	9606.ENSP00000347345	9606.ENSP00000263331	0	0	0	0	0.084	0.726	0	0	0.738
GRPEL1	CCT7	1845652	1844568	9606.ENSP00000264954	9606.ENSP00000258091	0	0	0	0	0.696	0.170	0	0	0.737
GTF2B	POLR3H	1855275	1853162	9606.ENSP00000359531	9606.ENSP00000347345	0	0	0	0	0.055	0.729	0	0	0.732
POLR3F	POLR1B	1856714	1845333	9606.ENSP00000366828	9606.ENSP00000263331	0	0	0	0	0.445	0.537	0	0	0.732
POLR2G	POLR3B	1848338	1843139	9606.ENSP00000301788	9606.ENSP00000228347	0	0	0	0	0.061	0.726	0	0	0.731
IARS	CCT5	1856347	1846664	9606.ENSP00000364794	9606.ENSP00000280326	0	0	0	0	0.479	0.503	0	0	0.730
POLR3H	POLR2A	1853162	1849743	9606.ENSP00000347345	9606.ENSP00000314949	0	0	0	0	0.055	0.726	0	0	0.730
POLR1D	POLR2G	1848409	1848338	9606.ENSP00000302478	9606.ENSP00000301788	0	0	0	0	0.205	0.675	0	0	0.730
POLR2G	POLR1A	1848338	1845426	9606.ENSP00000301788	9606.ENSP00000263857	0	0	0	0	0.058	0.726	0	0	0.730
POLR3H	POLR2B	1853162	1849572	9606.ENSP00000347345	9606.ENSP00000312735	0	0	0	0	0.055	0.726	0	0	0.730
CCT3	GRPEL1	1847605	1845652	9606.ENSP00000295688	9606.ENSP00000264954	0	0	0	0	0.687	0.170	0	0	0.729
POLR2B	POLR3K	1849572	1847447	9606.ENSP00000312735	9606.ENSP00000293860	0	0	0	0	0.073	0.717	0	0	0.726
PPP2R3B	PPP2R2A	1857883	1850707	9606.ENSP00000375080	9606.ENSP00000325074	0	0	0	0	0.060	0	0.720	0	0.725
PPP2R3B	PPP2R2C	1857883	1851807	9606.ENSP00000375080	9606.ENSP00000335083	0	0	0	0	0.060	0	0.720	0	0.725
PPP2R2D	PPP2R3B	1860192	1857883	9606.ENSP00000399970	9606.ENSP00000375080	0	0	0	0	0.060	0	0.720	0	0.725
CCT4	GRPEL1	1858199	1845652	9606.ENSP00000377958	9606.ENSP00000264954	0	0	0	0	0.680	0.170	0	0	0.723
CCT5	GRPEL1	1846664	1845652	9606.ENSP00000280326	9606.ENSP00000264954	0	0	0	0	0.680	0.170	0	0	0.723
POLR3H	POLR2J	1853162	1847371	9606.ENSP00000347345	9606.ENSP00000292614	0	0	0	0	0.182	0.675	0	0	0.722
POLR3H	ZNRD1	1853162	1851312	9606.ENSP00000347345	9606.ENSP00000331111	0	0	0	0	0.200	0.667	0	0	0.722
PPP2R2D	PPP2R2C	1860192	1851807	9606.ENSP00000399970	9606.ENSP00000335083	0	0	0	0.987	0	0	0.720	0	0.720
AP4M1	AP5Z1	1853871	1847884	9606.ENSP00000352603	9606.ENSP00000297562	0	0	0	0	0	0	0.720	0	0.720
POLR3F	POLR2C	1856714	1842734	9606.ENSP00000366828	9606.ENSP00000219252	0	0	0	0	0.182	0.671	0	0	0.719
QARS	MARS2	1848971	1846779	9606.ENSP00000307567	9606.ENSP00000282276	0	0	0	0	0.182	0.669	0	0	0.717
GRPEL1	MKKS	1845652	1843796	9606.ENSP00000264954	9606.ENSP00000246062	0	0	0	0	0.669	0.170	0	0	0.713
TCP1	GRPEL1	1849952	1845652	9606.ENSP00000317334	9606.ENSP00000264954	0	0	0	0	0.669	0.170	0	0	0.713
BBS10	GRPEL1	1858086	1845652	9606.ENSP00000376946	9606.ENSP00000264954	0	0	0	0	0.669	0.170	0	0	0.713
CCT2	GRPEL1	1848044	1845652	9606.ENSP00000299300	9606.ENSP00000264954	0	0	0	0	0.669	0.170	0	0	0.713
POLR2G	POLR3K	1848338	1847447	9606.ENSP00000301788	9606.ENSP00000293860	0	0	0	0	0.168	0.667	0	0	0.711
POLR1C	GTF2B	1855670	1855275	9606.ENSP00000361465	9606.ENSP00000359531	0	0	0	0	0.064	0.702	0	0	0.709
HSPD1	CCT6B	1852284	1850900	9606.ENSP00000340019	9606.ENSP00000327191	0	0	0	0	0.412	0.527	0	0	0.709
POLR3K	POLR2D	1847447	1846274	9606.ENSP00000293860	9606.ENSP00000272645	0	0	0	0	0.130	0.676	0	0	0.706
CCT8L2	HSPD1	1853934	1852284	9606.ENSP00000353048	9606.ENSP00000340019	0	0	0	0	0.375	0.549	0	0	0.706
TAF4	YEATS4	1844180	1843878	9606.ENSP00000252996	9606.ENSP00000247843	0	0	0	0	0.060	0.700	0	0	0.705
POLR3A	GTF2H4	1855667	1844735	9606.ENSP00000361446	9606.ENSP00000259895	0	0	0	0	0.084	0.691	0	0	0.704
HSPD1	TCP1	1852284	1849952	9606.ENSP00000340019	9606.ENSP00000317334	0	0	0	0	0.543	0.378	0	0	0.703
POLR2J	TWISTNB	1847371	1842926	9606.ENSP00000292614	9606.ENSP00000222567	0	0	0	0	0.366	0.550	0	0	0.702
